"","text"
"225","@KevinRBrackett @HellboyMovie @aftermovie @LAIKAStudios @marsaimartin This dormant pre-Holy Week/Easter movie season in the Philippines.
I would want to watch The Missing Link so badly.
Hope Ayala Malls Cinemas @ILoveSureSeats (@TrinomaTweets &amp; @UP_TownCenter) would not pull out this movie this Monday or Tuesday."
"226","@SirPTF24 @MarvelousMrMad With Missing Link at least it’s about an animal that doesn’t exist so there doesn’t seem to be this problem."
"227","I should go see Missing Link tomorrow."
"228","@Klee_FilmReview I also thought Missing Link had a great trailer.  Chicken Run is the most successful stop-motion, which I do not get, and overseas Wallace and Gromit was a big deal. None of it makes sense to me, personally, and never did. I'll see things w/a low RT score if it intrigues me."
"229","The definitive Laika ranking:

ParaNorman
Coraline
Missing Link (very close to Coraline)
Kubo and the Two Strings
Boxtrolls"
"230","Theres a joke in Missing Link that I'm still laughing at

No I won't stop tweeting about it until everyones seen it"
"231","Can someone tell me how Missing Link has been received? I'm too scared to look at the reviews."
"232","Yo please watch Lailka’s the Missing Link. It’s a marvelous, and delightful film that deserves more attention. Can’t recommend enough!! #Laika #animation #TheMissingLink"
"233","@Toon4Thought @Animated_Antic I haven't seen The Missing Link yet (though I plan to in a few days ), though I think poor marketing and the movie being a big departure from what Laika is normally known for (horror) may have contributed to its financial shortcomings."
"234","So I just saw Missing Link. While it wasn't quite as fantastic as Kubo or Coraline, it was still really solid. The animation was so flawless I constantly forgot it was stop motion, the characters are charming, and it was one of Laika's more effective attempts at humor."
"235","@yorkshirechick3 @VV14x The myth of the Missing Link personified ,<U+0001F923>"
"236","@VV14x The myth of the Missing Link personified <U+0001F923>"
"237","I love LAIKA and everything they stand for in animation and the film industry as a whole but I was super disappointed by Missing Link :("
"238","So Missing Link was super cute but I will say that im super over the .:~*sPiCy LaTiNa*~:. stereotype.  Y’all realize there’s more than one kind of Latina woman right? <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"239","I told this joke three times tonight about the image on the right: “Missing Link’s future is so bright he’s gotta wear shades” and every single time it was like I was the Diceman in the 80s"
"240","Guys. GUYS. They made 4 movies and they're all close to perfection. What more do they need to do? Get up and go watch Missing Link NOW!!"
"241","@tynemouthsw I don't know whether to be appalled or mildly disturbed.
Could this be ""The Missing Link"" between ZX-81 and Spectrum @zxwife ?"
"242","Saw the new movie ""Missing Link "" with my daughter yesterday.  Very good movie,  I really enjoyed it."
"243","I've actually seen four films in the theatre recently. I really enjoyed Shazam! and Us. Pet Sematary was okay... Hellboy was awful.
I also only just discovered the existence of the film Missing Link, which I'm excited to go see on Tuesday!"
"244","@sexy_riker Just smuggle some cans in and come see Missing Link with me instead"
"245","Missing Link - A likeable if standard comedy-adventure film for the most part, then gets to some clever and brilliant things to think about that Laika films usually have. Really enjoyable when all is said and done."
"246","@immortanjill if you haven’t seen Missing Link, pls go see it bb"
"247","Missing Link was an absolute joy, Genuinely sweet, funny and a visual treat. 
Loved it."
"248","Someone should Photoshop @linklamont s face from any episode and tag it on a movie  picture poster of Missing Link maybe we c an have a Chain of Links  . BYMB"
"249","Just watched Missing Link. Great film with incredible animation."
"250","and then go see Missing Link"
"251","Finally saw Missing Link and what a beauty! I love how a couple of hours  in a dark room with strangers can transport you anywhere!"
"252","LionsgateUK - RT Conv_16: Missing Link was an absolute joy, Genuinely sweet, funny and a visual treat. 
Loved it."
"253","LionsgateUK - RT PeepJC: Just watched Missing Link. Great film with incredible animation."
"254","LionsgateUK - RT MsMelissaKK: Finally saw Missing Link and what a beauty! I love how a couple of hours  in a dark room with strangers can transport you anywhere!"
"255","Missing Link is the best movie I've seen in 2019 so far and it is not close. Perfectly executed old-time adventure romp."
"256","Saw The Missing Link last night. And my what a beautiful film! The beginning is a tad slow yes. But it builds the story in a believable way. And the ANIMATION WAS PHENOMENAL! sometimes you forget you're watching stop motion animation!

definitely recommended! It's just so good!"
"257","I’ve seen every Laika movie since 2005 in theaters. So in tradition, I’m at the movies bright and early about to watch Missing Link! I’ll be back online later for sessions<U+0001F60E>"
"258","@my2k The underperformance of Wonder Park and Missing Link gives a bad signal to the studios that original films are no longer going to be successful and they have to rely on sequels or remakes of older animated films to find success."
"259","Missing Link debuted with an estimated $5.84M this weekend.

#MissingLink  #BoxOffice  @AnnapurnaPics  @LAIKAStudios"
"260","@ZakaZ96 @LoudCartoonist Missing Link was released 1 week after Shazam and 2 weeks before Avengers: Endgame. It is destined to bomb.
These movies fail because of unfortunate release dates, poor marketing, and somewhat limited audiences."
"261","Gonna spend the day in Miami, afterwards I'll watch that Guava Island movie. Maybe Missing Link, if I'm lucky. Will probably post photos on Twitter."
"262","guys go and see Missing Link so that Laika doesn't die"
"263","@velvetgh0st I’ve literally just finished watching Missing Link...it was funny and a cute feel good film, 10/10 would recommend x"
"264","Really enjoyed Missing Link, loved that characters, the animation was awesome as is to be expected from Laika at this point, only thing that let it down was the by the numbers story. #MissingLink"
"265","Missing Link was fantastic! Go watch and support it!"
"266","Go see Missing Link in theaters while you can because this may very well be the last Laika film we get in theaters, folks"
"267","Just watched Missing Link in an almost empty cinema. Everyone is missing out on a truly beautiful film... although I do feel I would have been perfectly adequate in the leading role. Maybe the telegram from @LAIKAStudios got waylaid?"
"268","I still want to see Missing Link"
"269","Saw The Missing Link yesterday, what a great film. Go see it"
"270","As unappealing as Missing Link looks, I'm surprised it's bombing as hard as it is

Normally any kids' movie, good or bad, will do well on its first weekend just because it's a kids' movie"
"271","You know, I've seen a lot of people say that Missing Link and its marketing are creepy, especially to kids, and I just don't see it.

I just think that any kids wanting to see a movie this weekend would rather see Shazam."
"272","Forever who went and supported HELLBOY over Missing Link
I’m so disappointed <U+0001F62D><U+0001F62D>"
"273","I’m so happy shazam stayed at the top...
But also super sad to see Missing Link not be even close to the top..."
"274","Trailer/s (Missing Link) - Pokémon Detective Pikachu, Breakthrough, Toy Story 4, The Angry Birds Movie 2, Abominable, Dora and the Lost City of Gold, The Addams Family."
"275","@RealLeitungVG What is Missing Link?"
"276","@GiteshPandya Missing Link really missed"
"277","like in their games it always feels like I'm stuck in the ""boxy cover and other contextual spots"" zone (with some exceptions like areas of the Missing Link) which just feels wrong in an immersive sim

Arkane generally does a good job avoiding that"
"278","@cinemaxwell @OrangeGrove55 Wait, Missing Link is open?!"
"279","@MikeTheKobbler @Revenger210 It's not that I think the numbers matter, it's just that they show a grim tale for Stop Motion Animation.

I agree with you that a Laika movie should see more flocking to theaters and I certainly will try to go watch Missing Link if I find the time, but the reality sadly differs."
"280","Saw Missing Link yesterday. It was funny, entertaining &amp; the stop motion animation was absolutely incredible. @LAIKAStudios does it again.

This has been another episode of Mark Reviews Films."
"281","Just watched The Missing Link, such a fun family film!"
"282","How does something like Wonder Park have 3x the opening of Missing Link? 

Second, how does Laika stay a float? Nothing has been wildly successful box office wise, do they sell a ton of dvds? Successful commercial arm? No clue. Happy for it. But just clueless how they operate."
"283","If you have time, please go watch Laika's Missing Link! I got to work with some really nice and talented people, and the charm shows. Stop motion movies are magic and indeed need our support."
"284","I really wanna see Shazam with my mom but my brother wants to see Missing Link. Which one?!?!"
"285","Search for the Missing Link at the Patent Office."
"286","Every frame of Missing Link is completely stunning. If any animated film should recieve recognition by the Academy Awards for its production design, cinematography and costumes, it's this one."
"287","Missing Link is adorable <U+0001F496>"
"288","@jlawwarrior @SMendes_goalz @poppoIIs @aftermovie Considering the amount of theaters After was shown in, in the US, it isn’t horrible. Missing Link premiered the same day in the US, and in 1000 more theaters, yet it made 1 million less. So no it isn’t bad. Also After is number one in a lot of other countries."
"289","Off to see ""Missing Link"" by @LAIKAStudios with Mrs SFB.  #bigfoot"
"290","Buying my 'Missing Link' tix for tomorrow, and theater's pretty packed. Maybe April vacation might bring a little bit of legs. Oh well, it'll likely live on."
"291","Despite that...due to lousy marketing, stop motion animated films get very little attention and revenue. Missing Link is a neat little adventure that deserves to be known about."
"292","Just saw Missing Link. One of Laika's best looking films. The sets are beautifully crafted and diverse and there's plenty of humor, heart and swashbuckling action to appreciate. I wish the story and characters were a tad stronger, though."
"293","Anyone see Missing Link? I've not been disappointed by Laika but this just doesn't look good to me."
"294","So... Missing Link is utterly delightful and @LAIKAStudios is full of mad geniuses"
"295","Other big movies performance this weekend at box office along with ranks..

6) Captain Marvel : $8.6 million

7) Us : $6.9 million

9) Missing Link : $5.8 million

#CaptainMarvel #UsMovie #MissingLink #BoxOffice"
"296","Missing Link is super fun and entertaining and @LAIKAStudios should be so proud of how funny they’ve been able to make a bunch of models."
"297","@RealLeitungVG I’m not surprised it’s bombing.
With Kubo, you could tell there was a lot of people talking about how DUDE YOU GOT TO WATCH THIS and it only made its budget back.
Right before Missing Link came out I didn’t hear jackshit."
"298","Taking a break from the books... @cineworld. Film 40. Missing Link #CineworldUnlimited #100filmsin2019"
"299","@JaydenSapp2 @Animated_Antic It's entirely possible it was one of the first trailers shown, in which case I would've missed it, but I didn't see that in my showing of Missing Link."
"300","Legit question: do you think it's right for people to say that Missing Link bombing negates the right for people to complain about lack of originality in animation?

I'm conflicted on this mentality myself. From what I can tell it was utter lack of marketing."
"301","@chillinboyika @DirtySewerGunk And when something like Missing Link IS marketed, they aren't quite able to do the film justice. I can at least understand in this case, because it really is the execution that held the film together, but still, Laika should not get the short end of the stick in that aspect."
"302","@Animated_Antic I can at least see Missing Link being kind of a tough film to do justice, since its main charms are in its execution, but I just don't get why Laika always gets the short end of the stick nowadays in terms of that aspect. And yet Illumination continues to make bang..."
"303","@RJRobotham @Animated_Antic Thank goodness Spider-verse was at least successful.

But seriously, I remember Kubo being decently marketed, or at least I saw a fair number of ads for it compared to Missing Link. So why did that only barely break even?"
"304","Despite aiming for the mainstream, Laika's Missing Link has staggered to just $5.8M: their lowest opening weekend to date.

While their creatively-driven strategy is admirable, how much longer can they afford to dedicate effort and time to projects that just aren't making money?"
"305","The animated 'Missing Link' debuts at #9 with a paltry $5.8M in the U.S.  It's a shame but hopefully Laika Studios can learn from this and make a profitable film.  The stunning craft that goes into their films is extraordinary."
"306","You, an intellectual: L’Enfant Sauvage

Me, a dad: The Missing Link"
"307","@cartoonbrew Missing Link would've worked better if it got a release on September or a more quiet month for the box office. Just any date that doesn't go against superhero movies.

And to advertise correctly it should be more than a few trailers and TV spots. Try harder with social media."
"308","@ERCboxoffice So Missing Link has become... the Weakest Link?"
"309","We beat the crowds (9 a.m.<U+0001F923>)! And loved our 33rd Wedding Anniversary morning with our own “private showing” of Missing Link!! —something made with help of someone WE made 30 years ago<U+0001F601>. Proud of Chloe being involved in such a beautiful (and fun!) movie with LAIKA"
"310","@BBC6Music Last few suggestions from me - I Can Add by They Might Be Giants, Mathematics by George Clinton and Parliament and the wonderful Pinball Number Count by Fred Leslie's Missing Link. #np6music"
"311","This is just so sad, especially as Kubo and now Missing Link have really broken out of the American stop-motion mold where every film is horror-oriented, and branched out into other visual/tonal paradigms. It has so many possibilities as a form. And no one seems to care."
"312","@Elevation_Pics You know, call me crazy but when I watch a feature like Missing Link I want the voices to mesh *with* the characters rather than distract from them.  Which if I have to pay attention to which big name star voices the characters completely wrecks that."
"313","I saw Missing Link today and it was another lovely entry into the Laika canon. Their stop-motion animation is always so intricate and hurts my brain thinking about how much work goes into making those puppets believably alive."
"314","But for this weekend, yeah two or three whammies in one: stop-motion generally disregarded once again at the box office, more bad news for Annapurna already struggling independently, and Missing Link opening before tons of movies destined to overshadow it."
"315","It's too early to say how Missing Link impact Laika in anyway, but if Laika has enough Hollywood support to gain independent financing for their movies then it's very easy to guess one of them could be a streaming exclusive somewhere."
"316","@CornMonger Yeah, it does. Have you guys seen Missing Link? We watched it during our terror exile. There's a really good part where the Yeti don't want the Sasquatch to live among them so they throw him in a pit, When he &amp; the explorer escape, Emma Thompson's character screams:"
"317","Shame that Missing Link isn’t doing well because the ending leaves it perfect for further installments."
"318","I got done watching Missing Link and the Critics were not wrong about this film being great.

It was adventurous, charming, hilarious, cute, and has a lot of important life lessons. 

I also need to praise Laika for providing great animation and they continue making great movies."
"319","It is very obvious that Missing Link was supposed to be the mainstream moneymaker and since it just kinda failed at that...fuck"
"320","Missing Link is definitely the most I've enjoyed a Laila movie starts since ParaNorman, it gets my recommendation"
"321","@FredCStresing Have you seen Missing Link yet? About 30 minutes in I started pretending it was secretly about Guybrush and Elaine  and I've never been happier"
"322","It's tricky to talk about the low Missing Link BO bc I didn't like the movie but it didnt look all that kid friendly and the character designs werent very cute. Also many are more acclimated to cgi than other forms of animation these days"
"323","People talking about why The Missing Link bombed at the box office and honestly it's because it doesn't matter how good the animation is if the marketing is god-awful"
"324","Thinking about this film a bit and reflecting upon others I've seen, I've placed Missing Link as my third favorite film of the year, while bumping Lego Movie 2 down to fourth place. I think Missing Link had the stronger narrative, characters, and humor.

Alita remains 2nd~"
"325","About to see Missing Link in theater!!!!"
"326","I feel so bad for Missing Link. I love Laika films but this one? IDK the sheer style of it all just makes me not want to see it? The character design bugs me and I just don't like how it looks??"
"327","Went to see Missing Link today, Laika has knocked it out of the park again! Loved the designs, the cinematography, the action sequences - the double act comedy scenes between Lionel Frost and Link made me laugh very hard"
"328","I have seen Missing Link twice now. It is fun. Please give Laika your money. They make beautiful art. @LAIKAStudios #MissingLink"
"329","Just saw ""Missing Link"" today and it was incredible. The story, the characters and the animation are amazing and it's really fun to watch. If it's up your alley, then this movie is for you. ;)
Final score: 8.5/10."
"330","@TurboBurpo damn gotta watch Missing Link then. whole-heartedly agree with the rest"
"331","Missing Link good! Doesn't ever reach the heights of Kubo or Paranorman, but still a gorgeous stop motion adventure worth seeing on a big screen if you can!

(Especially as we need to support original creative animated films no shade but I saw the angry birds 2 trailer and cried)"
"332","@boogans Yep it’s called Missing Link &amp; it apparently is already out &amp; I’ve seen one ad on twitter for it and nothing else"
"333","I watched Missing Link and I have some thoughts."
"334","Hello hello hello. Videos that should come up this week; 
Age of Ultron Drunk Review, Laika's Missing Link review, and review of Avengers: Infinity War review in light of Endgame coming up."
"335","Please go see Missing Link. The trailers don’t do justice to this beautiful, funny Laurel and Hardy epic! Support original film especially animation!"
"336","@bullyray5150 @THETOMMYDREAMER Tiger Chung Lee !  he should have tagged with Alexis Smirnoff and The Missing Link to fit the Pre Hogan WWF in the 80s picture."
"337","less than $6mil opening take for LAIKA Studio's latest flick.  And I get it.  Missing Link looked super-uninteresting in trailers.  It got good critical praise, but you gotta sell the goods to the people through fun trailers, which Missing Link did not have"
"338","Missing Link and Hellboy did so bad this weekend, holy crap... 

BOMBA

RIP stop-motion films from LAIKA and new Hellboy films <U+0001F61F>"
"339","Guava Island and Missing Link were both very good

This has been another installment of ""Travvy's Weekend Movie Report"""
"340","Missing Link has really great character designs btw"
"341","@OmarNajam Such a great movie! Can’t wait to see Missing Link."
"342","@Toon4Thought I actually saw a lot of marketing for Missing Link then all of the other Laika movies."
"343","Unfortunately, this also means I might have to scrap my trip to watch Missing Link. I'm saddened by this, but between getting my DS Lite fixed AND getting my hair cut this Friday, as well as a few other expenses, it might not be feasible practically. I'll have to wait and see..."
"344","@1TheStickman1 Also, it'd be a lot easier to go see Missing Link if it weren't currently the pre-Passover rush, which is then followed by the Jewish version of Lent for the next month..."
"345","""Missing Link"" is going to be fine. It's owned by Nike's co-founder and run by his son. They have plenty of money to recoup their budget. Disney isn't much inclined to pay heed to their art style. They've already ignored Spider-Verse &amp; The LEGO films."
"346","There's something to be written about how Zoe Saldana in ""Missing Link"" is directed to lean into her Latina side, but not her Black side. Usually it's the other way around for Hollywood and Afro-Latinxs, but it still indicates US film hasn't really broadened its perspective."
"347","The Missing Link is a solid children's animated adventure romp, propped up by its meticulous craft &amp; stunning visual design. It's not Laika's most meaningful instalment and Galifianakis is surprisingly underwhelming as the titular Sasquatch but it looks incredible &amp; has good fun."
"348","@vaughnpinpin The Missing Link one remind me too much of the 40 year old virgin poster"
"349","I wasn't the biggest fan of Missing Link but the animation and sets are just absolutely gorgeous and it sucks that Laika is just being absolutely crushed yet again. :/"
"350","Missing Link is precious. Give Laika movies your money, you monsters!"
"351","Like the other Laika productions I’ve seen, Missing Link is a delight and the attention to detail in the animation astounds."
"352","If y’all ain’t going to see Missing Link and supporting my babies at Laika, y’all can consider yourself blocked."
"353","Missing Link is a delight. Go see it you cowards."
"354","Random and non kpop related but:
I went to see Missing Link today with my mother and we were the only ones there? Which makes me sad cause it's a really nice movie, and looking online it doesn't seem to be doing well. Laika has such nice stories and animation, they deserve better"
"355","Go fucking watch Missing Link, Laika’s work in incredible and they deserve to do well for their amazing craftsmanship on this movie’s. It’s a good movie, watch it you really mean it when you say you like original animated movies and *want more*"
"356","I must go see Missing Link soon, the visuals looks stunning"
"357","About to watch the probably shit Missing Link movie but I’m sure I’ll like it ;)"
"358","@jnicolemorgan I spent today with my bestie and nephew, just saw Missing Link. Feeling guilty for skipping home church and not telling them (but also less anxiety not being there, and anxiety at texting them) + same for skipping service at new ECLA Lutheran Church I've been to...twice?"
"359","@triniitea Let’s just take a minute to appreciate Laika for a sec anyway cause Kubo, Coraline, Paranorman, and other stuff I can’t remember/ haven’t seen in a while. 
True animation pioneers and instant classics the minute they come out! (Haven’t seen Missing Link yet, I will though!)"
"360","Missing Link is a cute and pure movie we love cryptids in this house"
"361","yall if you get the chance, watch ‘Missing Link'

no it is not a movie about missing sausages"
"362","I’m seeing Missing Link ASAP! I mean I already planned on seeing it ASAP, but with worries about it’s performance, I gotta support it quick! Last time I didn’t go see a stop-mo animated film right after it came out (Early Man) it was out of theaters before I even could see it!"
"363","Love Laika but Missing Link gave me Box Troll vibes where it'd be alright but nothing spectacular, nice to see it doing well critically though and they deserve more recognition than they get, guess it's what happens when stop motion takes a few years in between each release :/"
"364","@HarryThomasPic Best: KUBO and the Two Strings
Worst: The Boxtrolls

Awwww I loved Missing Link Harry lol"
"365","Missing Link is one of the rare cases where on the outside, the movie looks like it has a ""farnting and pooping be like peeeop poo foopffffff blofrp poomp"" joke, but when you get into it, it's surprisingly good"
"366","@HarryThomasPic I've yet to see Missing Link, but I agree with you on Coraline."
"367","Got back from seeing Missing Link. Absolutely stunning stop-motion visuals from Laika, I was really impressed with the sheer variety of settings they brought to life in the movie. Very enjoyable."
"368","Missing Link was so fun! I appreciate their awareness of current social climate and subversion of tropes."
"369","@HarryThomasPic I haven't seen Missing Link but Coraline is one of my favorite movies of all time!"
"370","Laika really doesn't deserve the flop their movies get :/ I haven't seen Missing Link yet but u bet I will their films are gorgeous"
"371","I have seen 15 Missing Link ads in 20 minutes of this Portland / OKC game and I now hate this movie viscerally"
"372","The ""Missing Link"" stop motion movie is such a good film imo. Serious but funny &amp; i'm happy that both the main british guy and the spanish woman tried to troll each other throughout the film in a playful platonic way."
"373","My wife is waaay better than me at organising fun activities for our daughter. But the fact she's just offered a nine-year-old the choice of seeing Dumbo, Missing Link or Pet Sematary for a cinema trip proves that I've got her beaten on film knowledge at least. #EveryoneLovesPets"
"374","People comparing Missing Link to Paranorman and Boxtrolls is getting me pumped because those are far and away my favourite Laika movies."
"375","Cartoon twitter: Give us an animated movie that isn't CGI.

*Missing Link comes out*

Cartoon twitter: Zzzzzzzzzzz...."
"376","@RottenEggReview its real sad that Missing Link isn't performing well 

but

thats what happens when Laika decides to focus on the fact they stick out with stopmotion 

its in the same vain of people saying "" high def games are better!!""

yes look visually 'better', but its lacking content"
"377","PLEASE PLEASE PLEASE!!! if you can please go watch Missing Link in the cinemas!!! its got lots of love put into it like every laika movie please!!! its not doing so well rn!"
"378","This is what Missing Link should've done, streaming is making hand over fist in cash, if it was on there they'd make their money back handily."
"379","@BeachEpisode I thought Boxtrolls was the weakest Laika film despite being really enjoyable, which just demonstrates how rad Laika films are

But if Missing Link is really on Paranorman's level I'm gonna die"
"380","Hey animation folks

Since advertising has been little to none, Laika's 'Missing Link' IS OUT. It opened on the 12th and it really seems like no one noticed.

Heck I was looking forward to it and I thought we had another couple weeks!"
"381","@mayhem_crimson I don’t necessarily blame Laika for Missing Link’s failure, I blame Annapurna Pictures.
They didn’t even market that movie at all, they only showed one trailer and that’s it.
The only profitable movie from Annapurna Pictures is “Vice” and that movie only made $13 Million profit."
"382","Audience: Man, animated movies are so cookie cutter nowadays, nothing original comes out anymore.

*Missing Link comes out*

Audience: Hmmmmmm... I think I'll got see Shazam again instead."
"383","Missing Link- The comedy wasn’t particularly strong. The animation however is wonderful. A good adventure for families."
"384","Missing Link is more mature than I was expecting (like all of Laika's films). Not just because it has people shooting guns at each other—it puts a cool twist on the whole pulp-action adventurer story, it's really tightly edited, and Zach Galifianakis works better than he should."
"385","Still, a Laika film is a unique pleasure, and the smoothness of their animation keeps getting better. Missing Link doesn't achieve the pure visual poetry of Kubo and the Two Strings, but it's nevertheless immensely satisfying just to watch these characters move through the world."
"386","@ceruleetheblue I'm not part of any fandom? And if people hate me for telling the truth then so be it <U+0001F605> I didn't insult anyone and my tweet is not directed to people who are not interested in seeing Missing Link"
"387","@ceruleetheblue I don't know 'cause it doesn't work that way in my country <U+0001F602> usually here films that come out in summer are delayed to fall or even winter. That's the case with Missing Link too, but I doubt it will help"
"388","@ceruleetheblue Don't care about Missing Link? That's absolutely fine. But you lose your right to complain about remakes and stuff if that's all you watch in cinemas, and you constantly neglect original movies. That's what I'm saying."
"389","I saw many people complaining that Missing Link is coming out in October in their countries... well once again apparently I'm the winner 'cause it's coming out in NOVEMBER in Italy <U+0001F605>"
"390","@benthelooney You know when you walk in the theater and there's a neon sign that says what movie you're going to watch above the theater door? There wasn't one for Missing Link."
"391","Missing Link BO was tiny but not as tiny as these grosses for 2019 anim releases. The US has 325 million people &amp; less than 500 of them see some of these films.
Ruben Brandt Collector (Sony Classic): $110,562
This Magnificent Cake (GKIDS): $5,919
Tito &amp; the Birds (Shout): $4,332"
"392","Some catching up since I always forget to Tweet before I watch:

4/12: Hellboy (2019), Missing Link&amp; The Man Who Killed Hitler and Then the Bigfoot."
"393","@YesitsAlistair The Missing Link is a fun adventure film, the kind we rarely get anymore and it has heart and soul for days

We rarely see anything as energetic and unique as this in modern animated films and we shouldn't ignore it"
"394","Hahaha omg
I think Missing Link has taken a spot above ParaNorman for me, oh my god

What a brilliant and extremely modern, age relevant message/moral as well. I hate to be ""so brave..."" but it's nice to see something not give a shit about conservative views"
"395","depressing how the Missing Link went for a lighter tone and more baby humor just to be more marketable and it still bombs. Good interesting original animated films are dooooomed."
"396","@kirkneverdied The problem with Laika for me is that unless you've seen their previous work, the trailers don't look promising and they out themselves in a busy month. I've not seen any of the other films and I heard they were better than Missing Link unfortunately."
"397","@kirkneverdied I go see all the Animated Movies and I saw this one highly recommend it but they have a poor marketing I didn't get a Missing Link trailer in a Theater once"
"398","@MTCN_Reviews I actually saw Missing Link the other day so I'd be Interested to hear your thoughts"
"399","I'm seeing stuff since Missing Link is out and I wanna make it clear: 

Just because people are annoyed by bland remakes of movies doesn't mean they are obliged to love every other original movie out there"
"400","@foxy_scientist That literally has nothing to do with the Missing Link."
"401","Hey parents with children on spring break, go see Missing Link. It's got something for everyone and it's gorgeously animated adventure."
"402","#MissingLink was very good. There's been like 10 sasquatch/yeti movies in the past year and a new DreamWorks one coming out soon for some reason. Missing Link is the only one you should see <U+0001F44C>"
"403","Allll of this being said
I wanna see Missing Link. The ads had really genuine voice acting. It looks like a fun and beautiful adventure movie and I will let y’all know my thoughts

If that sounds like you go watch it
If not, we’ll don’t! Obviously
Maybe watch the DVD later"
"404","Saying you want them isn't enough, you actually have to go and support these films if you want to see them. Yes, Annapurna is partially to blame for Missing Link's failure, by giving it the bare minimum of marketing. (2/4)"
"405","While I don't think it's one of Laika's better films, I am a little sad to see Missing Link doing so horribly.

Maybe in the future it will have string DVD sales."
"406","While it's very sad that Missing Link under-performed, I don't think it exclusively stands as the ""original movie"" top example. There's been original movies that have bombed, and ones that succeeded. And I think people can NOT like reboots without seeing this movie."
"407","@zZToastie I think homie just really liked Missing Link <U+0001F62D>"
"408","I used to be one of these people but can we stop blaming and harassing anyone else for not liking reboots or these live action remakes for the cause of Missing Link's box office performance. This has gone way too far."
"409","@nautiscarader @GalacticGoober You call Avengers Endgame “The Endgame”. Of course you think Missing Link is bad"
"410","@StormTheArtist As someone who did see Missing Link in theaters, it is incredibly frustrating to see so many people complain that they want more original movies yet they don't go see them. They're honestly putting their money where their mouth is."
"411","@GreenRangerDon @RebelliousEwok Duh, more promotion on their stuff. Missing Link Barely had anything. I knew the movie was coming but didn't know it would come this April. I do feel the movie fitted well for a September release"
"412","Missing Link debuted with $5.94M this weekend.

#MissingLink  #BoxOffice  @AnnapurnaPics  @LAIKAStudios"
"413","Laika have proven once again that they should be held to the same calibre as Pixar. Missing Link is one of the best family films in years. These guys are wizards."
"414","Unfortunate that Missing Link underperformed this weekend but I heard nothing about it through promotions that would make me want to see it plus the Sasquatch is just frightening I’m sorry"
"415","@RORadio @jj_mason Agreed. I was actually really excited that Missing Link was looking like a more mainstream animated comedy and was hoping that help them get more success."
"416","Very sad that Missing Link is not making the money it deserves. A review will be soon but it is again a very good Laika feature."
"417","@mugiwara_noah Yeah, I love Kubo and ParaNorman, but nothing about Missing Link was compelling me to see it in theaters other than Laika. Especially when Endgame, Code Geass, and Detective Pikachu are all coming our back to back in a few weeks."
"418","@kirkneverdied That Missing Link opened so low. Even though I’m not the target audience for it, the trailer and TV spots looked fine."
"419","@TheAlphaJayShow Seeing the behind the scenes work put into stop-motion animated movies really makes me appreciate the hard work that goes into them. It’s another big reason to why seeing Missing Link not do so well makes me feel even more sad. Just rubs salt in the wound."
"420","I’m not surprised that Missing Link is flopping.

1. Laika just seems to have has miserable luck at the box-office, no matter how good their films are.
2. Annapurna sucks dick at marketing their movies."
"421","Man this Missing Link business reeeeaallly sucks. On one hand the advertising was nill, and on another, it's coming on the heels of another Bigfoot movie and there's not that much of a Bigfoot market...

I really want to support it but I also have like... -5 interest in bigfoot."
"422","@kirkneverdied I don’t think it’s too surprising. Knew Hellboy would flop. I’m also not shocked with Missing Link. I think a big issue is the marketing, but I also don’t think there’s a huge demand for stop-motion."
"423","What's sad is that Missing Link and other Laika film's box office failures will be blamed on audiences not liking stop-motion, but the average movie-goers likely have no idea these movies are even stop-motion"
"424","@bpd3m0n @ComicsintheGA @GirlyWolfPup @HYeahTeenSupers Missing Link does not have a pre-existing narrative."
"425","@ComicsintheGA @bpd3m0n @GirlyWolfPup @HYeahTeenSupers I can agree with you on Kid Who Would Be King, but if you watch Missing Link, you'll see that the only thing about it that's taken from anything else is that one of the main characters is a Bigfoot. That's it. The movie tells a completely original story with original characters."
"426","I see a lot of people claiming they didn't see Missing Link cuz of bad marketing. I'm not gonna hear that excuse from y'all because if you spent less time screaming about Disney Remakes and more time spreading around original animated films, it might have had better turnout."
"427","People bitching about Missing Link having a bad box office opening, but have they considered that, based on the trailer I saw, the movie looks shitty??? Like, every other movie from that studio looked visually impressive and appealing, but this looked like a dumpster fire to me."
"428","@javi_draws @cyou_wa They have some publicity at Menchie's Frozen yogurt via a mango flavor and themed paper cups, and AMC theaters has a Missing Link Mango icee. Those are the only two things I know of."
"429","@alexdavidwoods @RebelliousEwok Smallfoot, Abominable, Missing Link, and Son of Sasquatch"
"430","whoops i didnt see The fuckin Missing Link i guess i lost my license to not see live action remakes and reboots"
"431","Missing Link does a lot of shit like this that the main game never really fucked around with

this, more involved convos outside social boss fights, patrols being changed up depending on how you played the prior area, etc"
"432","Now Laika definitely does have a marketing problem and Missing Link was definitely underpromoted and probably would've done better in the fall. I really hope they find a distributor who will truly market their films, but the moviegoing audience also needs to do better as well."
"433","Now Laika definitely does have a marketing problem and Missing Link was definitely underpromoted. I really hope they find a distributor who will truly market their films, but the moviegoing audience also needs to do better as well."
